vid,utter_id_x,emotion,C-E1,C-E2,C-E4,sentence,utter_id_y,label,Valence,Arousal,Dominance
Ses04M_impro08,Ses04M_impro08_F003,fru,Frustration,Frustration,Frustration,Okay.  three two three six nine seven five zero six six.  Can we move on?,7,5,2.5,3.5,3.5
Ses04M_impro08,Ses04M_impro08_M004,neu,Frustration,Neutral,Neutral,Okay.,8,2,3.0,2.5,3.0
Ses04M_impro08,Ses04M_impro08_M005,neu,Frustration,Neutral,Neutral,"Umm, Miss Aruckman",9,2,3.0,3.0,3.5
Ses04M_impro08,Ses04M_impro08_M006,neu,Neutral,Neutral,Neutral,I am seeing the two hundred dollar charge.,10,2,2.5,3.0,3.0
Ses04M_impro08,Ses04M_impro08_F006,fru,Frustration,Frustration,Frustration,"Yes, and I've been through all of the menus, pushed one and star and pound and all of that stuff and I'm just trying to get through to a person who can",11,5,2.0,4.0,4.0
Ses04M_impro08,Ses04M_impro08_M007,fru,Frustration,Frustration,Neutral,Well I'm looking at these.,12,5,3.0,2.5,3.0
Ses04M_impro08,Ses04M_impro08_F007,fru,Frustration,Frustration,Neutral,"take off the charges that came from like Nebraska or wherever because, obviously, I didn't make those.",13,5,2.0,4.5,3.5
Ses04M_impro08,Ses04M_impro08_F008,fru,Frustration,Frustration,Frustration,So can you please refund the mischarged charges,14,5,2.0,3.5,4.0
Ses04M_impro08,Ses04M_impro08_M008,neu,Frustration,Neutral,Neutral,So you're saying that you didn't make these calls.,15,2,3.0,3.0,3.5
Ses04M_impro08,Ses04M_impro08_F009,fru,Frustration,Frustration,Frustration,I did not make the calls from B.F.E. Nebraska.,16,5,2.0,3.5,4.0
Ses04M_impro08,Ses04M_impro08_M009,fru,Frustration,Frustration,Neutral,"Well I mean, I'm supposed to use discretion in the situation and, um--",17,5,3.0,2.5,3.5
Ses04M_impro08,Ses04M_impro08_F010,fru,Frustration,Frustration,Frustration,So could you discretion it back?,18,5,2.5,3.5,4.0
Ses04M_impro08,Ses04M_impro08_M010,neu,Neutral,Frustration,Neutral,All I can do for you right now is give you a hundred dollars.,19,2,2.5,3.0,3.5
Ses04M_impro08,Ses04M_impro08_F011,fru,Frustration,Frustration,Frustration,"Okay, but that's like half",20,5,2.0,3.5,4.0
Ses04M_impro08,Ses04M_impro08_M011,neu,Neutral,Frustration,Neutral,What I can,21,2,3.5,2.5,2.5
Ses04M_impro08,Ses04M_impro08_F012,fru,Frustration,Frustration,Frustration,of the money that I was charged that I didn't make those calls.,22,5,1.5,3.5,4.5
Ses04M_impro08,Ses04M_impro08_M012,neu,Neutral,Frustration,Neutral,What I can do for you is give you a hundred dollars right now and fill out complaint form,23,2,3.0,3.0,3.0
Ses04M_impro08,Ses04M_impro08_M013,neu,Neutral,Neutral,Neutral,which you- which you'll have to go into a local Verizon dealer--  or Sprint.,24,2,3.0,2.5,3.0
Ses04M_impro08,Ses04M_impro08_F013,fru,Frustration,Frustration,Frustration,"Okay, no, look, I- I- I- I'm really -- I'm trying to be patient.  I know this isn't your fault.  I know that you didn't do it",25,5,2.0,3.5,3.0
Ses04M_impro08,Ses04M_impro08_F014,fru,Frustration,Frustration,Frustration,"but, at the same time, I have been through an hour of little robot voices telling me what I needed to do.",26,5,2.0,4.0,4.0
Ses04M_impro08,Ses04M_impro08_M014,fru,Frustration,Frustration,Neutral,"Ma'am, I understand that.",27,5,3.0,2.5,2.5
Ses04M_impro08,Ses04M_impro08_M015,fru,Frustration,Frustration,Neutral,"Ma'am, I - I - I understand that. I understand that. What I can do for you right now is what I'm telling you is that I can do- I can give you a hundred dollars back and then you'll have to fill out a complaint form and then you'll get -- there'll be some investigation. Some men will show up at your house and go through your things.",28,5,2.5,3.0,3.5
Ses04M_impro08,Ses04M_impro08_F016,fru,Frustration,Surprise,Frustration,Excuse me?,29,5,3.5,3.5,3.5
Ses04M_impro08,Ses04M_impro08_M016,fru,Frustration,Frustration,Neutral,And then then you'll get some money back.,30,5,3.0,3.0,3.0
Ses04M_impro08,Ses04M_impro08_F017,fru,Frustration,Anger,Frustration,How long does that take?,31,5,2.5,3.0,2.5
Ses04M_impro08,Ses04M_impro08_M017,neu,Frustration,Neutral,Neutral,A few weeks.  You won't even know that they were there.,32,2,3.0,3.0,3.0
Ses04M_impro08,Ses04M_impro08_F018,fru,Frustration,Anger,Frustration,I have to wait a few weeks for people come go through my things to get the money back that I didn't spend?,33,5,1.5,4.0,3.5
Ses04M_impro08,Ses04M_impro08_M018,fru,Frustration,Frustration,Frustration,"Okay.  You know what?  I just don't feel like doing this anymore.  Um, you can have all the money back, two hundred dollar, right now.",34,5,2.0,3.5,3.0
Ses04M_impro08,Ses04M_impro08_M019,neu,Neutral,Neutral,Neutral,"Yeah.  That's fine.  I just -- that's fine. Yeah, I mean, it doesn't make any difference to me.  I mean, it's not like it's going to cost my job or anything.",35,2,3.0,3.5,3.5
Ses04M_impro08,Ses04M_impro08_F020,neu,Happiness,Neutral,Neutral,You're just going to put it back on my account.,36,2,3.0,2.0,2.5
Ses04M_impro08,Ses04M_impro08_M020,neu,Neutral,Neutral,Neutral,"I mean, technically, that's policy.  But, like, I mean, I don't really care about -- nobody really cares about policy here.",37,2,3.0,3.5,3.0
Ses04M_impro08,Ses04M_impro08_M021,neu,Neutral,Neutral,Neutral,Sure.,38,2,3.0,2.5,2.5
Ses04M_impro08,Ses04M_impro08_F022,hap,Excited,Happiness,Happiness,"Oh, my God, thank you so much.",39,0,4.0,3.0,4.0
Ses04M_impro08,Ses04M_impro08_M022,neu,Neutral,Neutral,Neutral,You're welcome.,40,2,3.5,2.5,3.0
Ses04M_impro08,Ses04M_impro08_F023,hap,Excited,Happiness,Happiness,"I really appreciate this. I know it's not policy or whatever but, seriously",41,0,3.5,3.0,4.0
Ses04M_impro08,Ses04M_impro08_M023,neu,Neutral,Neutral,Neutral,"No, no, no, it's cool.  It's cool.  It's cool.  So, um",42,2,3.0,3.5,3.0
Ses04M_impro08,Ses04M_impro08_F024,hap,Excited,Happiness,Happiness,make my life a lot easier.,43,0,4.0,4.0,3.5
Ses04M_impro08,Ses04M_impro08_M024,neu,Excited,Neutral,Neutral,"You know, so- I mean, are you doing anything later?  Or um",44,2,3.5,3.0,2.5
Ses04M_impro08,Ses04M_impro08_M025,neu,Excited,Neutral,Neutral,"Oh, I don't know.  I mean, I don't know.  I just thought, you know, maybe you want to get some co--I mean, I'm actually -- wait, where do you live?  Oh, you're in Los Angeles, I see.  Oh, no, that sucks 'cause I'm in, actually in Alabama.",45,2,3.5,4.0,3.0
Ses04M_impro08,Ses04M_impro08_M026,neu,Sadness,Neutral,Neutral,"God, that's like a whole problem with like-- But, no, I mean, hey-- if you ever",46,2,3.0,4.0,2.5
Ses04M_impro08,Ses04M_impro08_M027,neu,Sadness,Neutral,Neutral,"if you ever come out to Montgomery, I mean, you know, just -- just call up, you know, call up the operator and I'll-- I'll be here. So, um.",47,2,3.5,3.0,3.0
Ses04M_impro08,Ses04M_impro08_F027,neu,Excited,Neutral,Neutral,I'll,48,2,3.5,3.5,2.0
Ses04M_impro08,Ses04M_impro08_F028,neu,Happiness,Neutral,Neutral,"call up the Sprint call center and, uh, you know. cool",49,2,3.5,2.0,2.5
Ses04M_impro08,Ses04M_impro08_M028,neu,Sadness,Neutral,Neutral,Alright. Take Care.,50,2,3.5,2.5,3.0
Ses04M_impro08,Ses04M_impro08_F030,neu,Excited,Neutral,Neutral,You too.,51,2,3.0,2.5,2.5
Ses04F_impro04,Ses04F_impro04_F000,neu,Excited,Neutral,Neutral,That's helpful.,0,2,4.0,2.5,3.0
Ses04F_impro04,Ses04F_impro04_F001,fru,Excited,Frustration,Frustration,I just don't think I can do this anymore.  It's been a really long time and it's not like I'm not trying.,1,5,2.0,3.0,4.0
Ses04F_impro04,Ses04F_impro04_M001,neu,Excited,Neutral,Neutral,Well I guess you're not trying hard enough.,2,2,3.0,3.0,3.0
Ses04F_impro04,Ses04F_impro04_F002,fru,Frustration,Frustration,Frustration,I am try-  it's been three years,3,5,1.5,3.5,4.0
Ses04F_impro04,Ses04F_impro04_F003,fru,Frustration,Frustration,Frustration,and I have gone everywhere I can think of.  I have given resumes.  I have done interviews.  I've tried to pull in favors.  I've asked everybody I know for help.  I don't know what else to do.,4,5,1.5,4.0,4.5
Ses04F_impro04,Ses04F_impro04_M002,neu,Frustration,Neutral,Neutral,"Just, I don't know, maybe you're not smart enough.",5,2,2.5,2.5,3.0
Ses04F_impro04,Ses04F_impro04_M003,neu,Frustration,Neutral,Neutral,I mean I don't know just go out and keep trying. Just-,6,2,3.0,2.5,3.0
Ses04F_impro04,Ses04F_impro04_M004,neu,Frustration,Neutral,Neutral,I don't know.,7,2,3.0,2.0,2.0
Ses04F_impro04,Ses04F_impro04_F004,fru,Anger,Frustration,Frustration,"Okay but I've been trying for three years.  Three years and I haven't gotten a bite much less actually gotten hired, and I am smart enough.  Thank you very much.",8,5,1.5,5.0,4.5
Ses04F_impro04,Ses04F_impro04_M005,neu,Frustration,Neutral,Neutral,"Hey.  Look, I mean- you know.",9,2,2.5,2.5,2.0
Ses04F_impro04,Ses04F_impro04_F005,ang,Anger,Anger,Frustration,I'm really good at what I do.  I just don't know how to make someone else see that.,10,3,1.0,4.0,4.5
Ses04F_impro04,Ses04F_impro04_M006,neu,Frustration,Neutral,Neutral,Look bananas don't grow overnight.  Okay.,11,2,2.5,2.5,3.5
Ses04F_impro04,Ses04F_impro04_F006,ang,Anger,Anger,Frustration,What?  Who says that?  Bananas don't grow overnight.,12,3,1.5,4.5,4.0
Ses04F_impro04,Ses04F_impro04_M007,neu,Frustration,Neutral,Neutral,You need that- Time-,13,2,3.0,2.5,2.5
Ses04F_impro04,Ses04F_impro04_M008,neu,Frustration,Neutral,Neutral,"You know- You need to just- you need, I mean it takes time to get a good job.  I mean-",14,2,2.5,2.5,3.5
Ses04F_impro04,Ses04F_impro04_F007,fru,Frustration,Anger,Frustration,Okay.  I think three years is a little excessive.,15,5,2.0,3.0,4.0
Ses04F_impro04,Ses04F_impro04_M009,neu,Frustration,Neutral,Neutral,"look at me, like, you know. I mean, Hey, I- it took me, you know, like six years to get where I am now. I mean-",16,2,3.0,3.5,3.5
Ses04F_impro04,Ses04F_impro04_F008,ang,Anger,Anger,Frustration,"Yeah but you weren't unemployed for three years trying to find any job.  I mean at this point I'm going to go drive a cab or, you know, work at the gas station or something.  I don't even- I don't know what to do anymore.",17,3,2.0,4.0,5.0
Ses04F_impro04,Ses04F_impro04_M010,fru,Frustration,Frustration,Neutral,I don't know.  I mean whatever.,18,5,3.0,2.5,2.5
Ses04F_impro04,Ses04F_impro04_F009,fru,Frustration,Anger,Frustration,Nothing I'm trying seems to work. Just-,19,5,1.5,4.5,4.5
Ses04F_impro04,Ses04F_impro04_F011,ang,Anger,Anger,Frustration,Clearly everything you're doing is completely wrong.,20,3,1.5,4.0,4.5
Ses04F_impro04,Ses04F_impro04_M013,neu,Frustration,Neutral,Neutral,"I mean, well I mean i don't know  it doesn't really affect my life, you know.",21,2,2.5,2.5,3.0
Ses04F_impro04,Ses04F_impro04_F012,fru,Anger,Frustration,Frustration,Well don't you understand that this is-,22,5,1.5,4.0,4.0
Ses04F_impro04,Ses04F_impro04_M014,neu,Frustration,Neutral,Neutral,"Yeah, I understand, but-",23,2,3.0,2.5,3.0
Ses04F_impro04,Ses04F_impro04_F013,ang,Anger,Anger,Frustration,I don't even- I mean you have to have some kind of an idea.  Something you could possibly throw out there that I could maybe use.,24,3,1.5,4.5,4.5
Ses04F_impro04,Ses04F_impro04_M015,neu,Frustration,Neutral,Neutral,"I don't know. Well like, I don't know. I mean-",25,2,2.5,2.5,2.0
Ses04F_impro04,Ses04F_impro04_F014,ang,Anger,Anger,Frustration,I mean it's not like this is an,26,3,1.5,4.5,4.5
Ses04F_impro04,Ses04F_impro04_F015,ang,Anger,Anger,Frustration,extreme request.  I want to find a job.  Everybody wants to find a job. It's really not that.,27,3,1.5,4.5,4.5
Ses04F_impro04,Ses04F_impro04_M016,neu,Frustration,Neutral,Neutral,Clearly- cle- clearly you're doing something wrong.,28,2,3.0,2.0,3.0
Ses04F_impro04,Ses04F_impro04_F016,ang,Anger,Anger,Frustration,"Okay. Okay, Fine.",29,3,2.0,4.0,3.5
Ses04F_impro04,Ses04F_impro04_M017,neu,Frustration,Neutral,Neutral,"'Cause if you've been looking, you've been applying for jobs for three years. And-",30,2,3.0,2.5,3.5
Ses04F_impro04,Ses04F_impro04_F017,ang,Anger,Anger,Frustration,Okey So I'm doing something wrong.  What am I doing wrong?,31,3,1.5,4.0,4.0
Ses04F_impro04,Ses04F_impro04_F018,ang,Anger,Anger,Frustration,I'm really good at what I do.  I'm smart.  I'm trained.  I have the education.  I'm talented.  I cannot-,32,3,1.5,4.5,4.5
Ses04F_impro04,Ses04F_impro04_M018,neu,Frustration,Neutral,Neutral,Are you- I mean do you like get dressed up and everything when you go to the job interview?,33,2,3.0,2.5,2.5
Ses04F_impro04,Ses04F_impro04_F019,fru,Frustration,Anger,Frustration,Well yeah I mean I like take a shower and stuff.,34,5,2.0,3.5,3.0
Ses04F_impro04,Ses04F_impro04_M019,neu,Frustration,Neutral,Neutral,"And you like- you know, you shave your legs and everything?",35,2,3.5,2.5,3.0
Ses04F_impro04,Ses04F_impro04_F020,fru,Frustration,Anger,Frustration,[LAUGHTER] Yeah.  Usually.,36,5,4.0,3.0,3.5
Ses04F_impro04,Ses04F_impro04_M020,neu,Frustration,Neutral,Neutral,"and I want- I mean you know you've got to, like, do your hair.  I mean- I don't know, it's like,",37,2,2.5,3.0,3.0
Ses04F_impro04,Ses04F_impro04_F021,fru,Frustration,Anger,Frustration,"Yeah, I- I make my",38,5,2.0,4.0,4.5
Ses04F_impro04,Ses04F_impro04_F022,fru,Frustration,Frustration,Frustration,I make myself very presentable before I go to any kind of interview.,39,5,2.0,3.5,4.0
Ses04F_impro04,Ses04F_impro04_M021,neu,Frustration,Neutral,Neutral,"you know what I mean? You know, it's like they say presentation is, like eighty percent.",40,2,2.5,3.0,3.0
Ses04F_impro04,Ses04F_impro04_M022,neu,Frustration,Neutral,Neutral,or some- some large percent of- of success.,41,2,3.0,2.5,2.5
Ses04F_impro04,Ses04F_impro04_F023,fru,Frustration,Anger,Frustration,"Uhuh. Uhuh. Yeah, yeah. Good quote.",42,5,2.5,3.0,3.5
Ses04F_impro04,Ses04F_impro04_M023,neu,Frustration,Neutral,Neutral,"Because I don't know I mean just, you know, just keep- keep- keep at it.  Keep trying.  Go-",43,2,3.0,3.0,2.5
Ses04F_impro04,Ses04F_impro04_F024,fru,Frustration,Anger,Frustration,Buck-O. That's really helpful.  Just keep chugging along.  The little engine that could.,44,5,2.5,4.0,4.0
Ses04F_impro04,Ses04F_impro04_F025,ang,Anger,Anger,Frustration,Well you- just you're doing something wrong.,45,3,2.0,4.0,4.0
Ses04F_impro04,Ses04F_impro04_M025,fru,Frustration,Neutral,Frustration,"Look if I could give you a job,if I could give you a job I would but I mean I'm not in that position. I'm-",46,5,2.5,3.0,3.5
Ses04F_impro04,Ses04F_impro04_F026,fru,Frustration,Anger,Frustration,Well maybe you could help.  I mean you've got a job.  I'm willing to look outside of my realm.  I could try something else.,47,5,2.5,4.0,4.0
Ses04F_impro04,Ses04F_impro04_M026,neu,Frustration,Neutral,Neutral,"Hey, I'd love to help you but I- you don't have the kind of training that I-",48,2,2.5,3.0,3.0
Ses04F_impro04,Ses04F_impro04_F027,fru,Frustration,Frustration,Frustration,I'll get it.  I just need a job.  I don't care what it is.,49,5,2.0,3.5,4.5
Ses04F_impro04,Ses04F_impro04_M027,fru,Frustration,Frustration,Neutral,"So, go to McDonalds.",50,5,2.5,3.0,3.0
Ses04F_impro04,Ses04F_impro04_F028,fru,Frustration,Anger,Frustration,Well I mean I need to make a little bit more than the minimum wage fry flipper.,51,5,1.5,3.5,3.5
Ses04F_impro04,Ses04F_impro04_M028,neu,Frustration,Neutral,Neutral,Well you've got to start somewhere.  I mean-,52,2,3.0,3.0,3.0
Ses04F_impro04,Ses04F_impro04_F029,fru,Frustration,Frustration,Frustration,I did start somewhere.  I worked my way up.  I'm not going to start at the bottom again.,53,5,2.0,4.5,4.5
Ses04F_impro04,Ses04F_impro04_M029,fru,Frustration,Frustration,Neutral,Well you're going to have to.  You don't really have an option.  What's your problem?,54,5,2.5,3.0,3.5
Ses04F_impro04,Ses04F_impro04_F030,ang,Anger,Anger,Frustration,What's my problem?  What's my problem? I don't have a job.,55,3,1.5,4.5,5.0
Ses04F_impro04,Ses04F_impro04_M030,neu,Frustration,Neutral,Neutral,I don't know it's like I'm trying to be-,56,2,3.0,3.0,3.0
Ses04F_impro04,Ses04F_impro04_F031,ang,Anger,Anger,Frustration,I thought I was pretty clear about what the problem was.,57,3,1.5,4.0,4.5
Ses04F_impro04,Ses04F_impro04_M031,neu,Frustration,Neutral,Neutral,I'm trying to be helpful.,58,2,3.5,2.5,3.0
Ses04F_impro04,Ses04F_impro04_F032,fru,Frustration,Anger,Frustration,Well maybe you could be a little helpful.  I mean obviously you don't have any problems so would it really take so much time out of your day to just go ahead and help somebody else.,59,5,1.5,4.0,4.5
Ses04F_impro04,Ses04F_impro04_M033,neu,Frustration,Neutral,Neutral,I'm trying to watch TV.,60,2,2.5,2.0,3.0
Ses04F_impro04,Ses04F_impro04_F033,fru,Frustration,Anger,Frustration,That's important.  That's really important.,61,5,1.5,3.0,4.0
Ses04M_script03_1,Ses04M_script03_1_M003,neu,Excited,Neutral,Neutral,"We'll be alright, darling.  Whatever happens, aren't we?",0,2,3.5,3.0,3.5
Ses04M_script03_1,Ses04M_script03_1_M004,exc,Excited,Neutral,Excited,"I don't care, then.",1,4,3.0,3.0,3.5
Ses04M_script03_1,Ses04M_script03_1_F005,exc,Fear,Excited,Excited,"Oh, it sent shivers up my spine.",2,4,4.0,4.5,4.5
Ses04M_script03_1,Ses04M_script03_1_M006,exc,Excited,Excited,Neutral,What shall we do if they suddenly walk in on us?,3,4,3.0,3.5,4.0
Ses04M_script03_1,Ses04M_script03_1_F006,exc,Fear,Excited,Excited,Behave exquisitely.,4,4,4.0,3.5,3.5
Ses04M_script03_1,Ses04M_script03_1_M007,exc,Excited,Excited,Neutral,With the mo- with the most perfect poise?,5,4,3.0,3.5,3.5
Ses04M_script03_1,Ses04M_script03_1_F007,exc,Excited,Excited,Excited,Certainly.  I shall probably do a court curtsey.,6,4,5.0,4.0,3.5
Ses04M_script03_1,Ses04M_script03_1_F008,exc,Excited,Happiness,Excited,But what's so horrible is that one can't stay happy.,7,4,3.0,3.5,3.5
Ses04M_script03_1,Ses04M_script03_1_F009,exc,Excited,Excited,Excited,It's true.  The whole business is a very poor joke.,8,4,2.5,3.5,4.0
Ses04M_script03_1,Ses04M_script03_1_M010,neu,Neutral,Happiness,Neutral,"Meaning that sacred and beautiful thing, love?",9,2,3.0,3.0,3.5
Ses04M_script03_1,Ses04M_script03_1_M012,neu,Neutral,Neutral,Neutral,"You mustn't be serious, my dear.  That's just what they want.",10,2,2.5,3.0,3.5
Ses04M_script03_1,Ses04M_script03_1_F012,exc,Excited,Neutral,Excited,Who's they?,11,4,4.0,3.0,2.5
Ses04M_script03_1,Ses04M_script03_1_M013,ang,Anger,Anger,Neutral,All the futile moralists who try to make life unbearable.  Laugh at them.  Be flippant.  Laugh at everything.  All their sacred shibboleths.  Flippancy brings out the acid- acid in their damn sweetness and light.,12,3,2.5,4.0,4.5
